"Run_ID","US_ID","Condition","Question_ID","Question_Original","Source_File","Review_Status"
"US08_C0_R4","US08","C0","Q09","[NEEDS CLARIFICATION] When the moderator closes voting with no submitted estimates, should the system reveal an empty result state or prevent closure?","runs\US08_C0_R4\output.md","Check"
"US08_C0_R4","US08","C0","Q10","[NEEDS CLARIFICATION] After reveal, should estimates be visible only to currently connected participants, or also to participants who reconnect or join the round later?","runs\US08_C0_R4\output.md","Check"
"US08_C0_R5","US08","C0","Q01","When should the required estimator set be fixed: at round start, dynamically at reveal check time, or when each participant first becomes active?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q02","If an estimator disconnects after submitting but before reveal, should their submitted estimate still be included in the reveal?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q03","Should spectators be allowed to see revealed estimates, or only active estimators and moderators?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q04","If the moderator closes voting when no estimates have been submitted, should the round reveal an empty result, stay hidden/open, or be cancelled?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q05","Before reveal, may an estimator revise their own submitted estimate, or is the first submission final for the round?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q06","[NEEDS CLARIFICATION] When should the required estimator set be fixed: at round start, dynamically at reveal check time, or when each participant first becomes active?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q07","[NEEDS CLARIFICATION] If an estimator disconnects after submitting but before reveal, should their submitted estimate still be included in the reveal?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q08","[NEEDS CLARIFICATION] Should spectators be allowed to see revealed estimates, or only active estimators and moderators?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q09","[NEEDS CLARIFICATION] If the moderator closes voting when no estimates have been submitted, should the round reveal an empty result, stay hidden/open, or be cancelled?","runs\US08_C0_R5\output.md","Check"
"US08_C0_R5","US08","C0","Q10","[NEEDS CLARIFICATION] Before reveal, may an estimator revise their own submitted estimate, or is the first submission final for the round?","runs\US08_C0_R5\output.md","Check"
"US08_CD_R1","US08","CD","Q01","Is the set of required active estimators fixed at round start, or recalculated dynamically as participants connect/disconnect during the round?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q02","When the moderator closes voting with no submitted estimates, should the round enter a revealed/closed state with an empty result, or remain unrevealed?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q03","After estimates are revealed, should participants who reconnect or join late be able to see the revealed estimates for that round?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q04","If an estimator submits and then disconnects before reveal, should their submitted estimate still be included in the reveal?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q05","Who is allowed to see revealed estimates: all connected participants including spectators, or only estimators and moderators?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q06","[NEEDS CLARIFICATION] Is the set of required active estimators fixed at round start, or recalculated dynamically as participants connect/disconnect during the round?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q07","[NEEDS CLARIFICATION] When the moderator closes voting with no submitted estimates, should the round enter a revealed/closed state with an empty result, or remain unrevealed?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q08","[NEEDS CLARIFICATION] After estimates are revealed, should participants who reconnect or join late be able to see the revealed estimates for that round?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q09","[NEEDS CLARIFICATION] If an estimator submits and then disconnects before reveal, should their submitted estimate still be included in the reveal?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R1","US08","CD","Q10","[NEEDS CLARIFICATION] Who is allowed to see revealed estimates: all connected participants including spectators, or only estimators and moderators?","runs\US08_CD_R1\output.md","Check"
"US08_CD_R2","US08","CD","Q01","When an active estimator disconnects before submitting, should the system immediately re-evaluate completion and reveal if all remaining active estimators have submitted? Options: A) Yes, reveal immediately if completion is now met; B) No, wait for moderator closure.","runs\US08_CD_R2\output.md","Check"
"US08_CD_R2","US08","CD","Q02","How should participants who join after a voting round has started affect the completion count? Options: A) Exclude late joiners until next round; B) Include late joiners if they are estimators; C) Moderator decides per round.","runs\US08_CD_R2\output.md","Check"
"US08_CD_R2","US08","CD","Q03","Before reveal, may an estimator revise their own hidden estimate? Options: A) Yes, until reveal; B) No, first submission is final.","runs\US08_CD_R2\output.md","Check"
"US08_CD_R2","US08","CD","Q04","When the moderator closes voting with no estimates submitted, what should happen? Options: A) Reveal an empty result; B) Keep round unrevealed; C) Cancel the round.","runs\US08_CD_R2\output.md","Check"
"US08_CD_R2","US08","CD","Q05","After reveal, who can view the revealed estimates? Options: A) All connected participants including spectators; B) Estimators and moderator only; C) Only participants present at reveal time.","runs\US08_CD_R2\output.md","Check"
"US08_CD_R3","US08","CD","Q01","When an active estimator disconnects before submitting, should they be immediately excluded from the completion count, or only excluded after a moderator action?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q02","If a disconnected estimator reconnects before reveal, should they regain active estimator status for the current round?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q03","When the moderator closes voting with no submitted estimates, should the round reveal an empty result set, remain unrevealed, or be cancelled?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q04","After estimates are revealed, should late submissions from previously excluded or disconnected estimators be rejected for the current round?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q05","Should revealed estimates be visible to spectators as well as estimators and moderators?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects before submitting, should they be immediately excluded from the completion count, or only excluded after a moderator action?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q07","[NEEDS CLARIFICATION] If a disconnected estimator reconnects before reveal, should they regain active estimator status for the current round?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q08","[NEEDS CLARIFICATION] When the moderator closes voting with no submitted estimates, should the round reveal an empty result set, remain unrevealed, or be cancelled?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q09","[NEEDS CLARIFICATION] After estimates are revealed, should late submissions from previously excluded or disconnected estimators be rejected for the current round?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R3","US08","CD","Q10","[NEEDS CLARIFICATION] Should revealed estimates be visible to spectators as well as estimators and moderators?","runs\US08_CD_R3\output.md","Check"
"US08_CD_R4","US08","CD","Q01","When an estimator disconnects before submitting, should the system immediately recalculate completion and reveal if all remaining active estimators have submitted, or wait for moderator action?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R4","US08","CD","Q02","If the moderator closes voting when no estimates have been submitted, should the round reveal an empty result set, cancel the round, or show a “no estimates submitted” state?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R4","US08","CD","Q03","After estimates are revealed, should participants who reconnect later be able to view the revealed estimates for that round?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R4","US08","CD","Q04","Before reveal, may an active estimator change their own hidden estimate, or is the first submitted estimate final for the round?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R4","US08","CD","Q05","[NEEDS CLARIFICATION] When an estimator disconnects before submitting, should the system immediately recalculate completion and reveal if all remaining active estimators have submitted, or wait for moderator action?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R4","US08","CD","Q06","[NEEDS CLARIFICATION] If the moderator closes voting when no estimates have been submitted, should the round reveal an empty result set, cancel the round, or show a “no estimates submitted” state?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R4","US08","CD","Q07","[NEEDS CLARIFICATION] After estimates are revealed, should participants who reconnect later be able to view the revealed estimates for that round?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R4","US08","CD","Q08","[NEEDS CLARIFICATION] Before reveal, may an active estimator change their own hidden estimate, or is the first submitted estimate final for the round?","runs\US08_CD_R4\output.md","Check"
"US08_CD_R5","US08","CD","Q01","If an estimator submits an estimate and then disconnects before reveal, should their submitted estimate be included in the reveal?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q02","Before reveal, may participants see submission status, such as who has already submitted?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q03","After reveal, should spectators be able to see revealed estimates?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q04","What should happen if the moderator closes voting when no estimates have been submitted?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q05","If an excluded/disconnected estimator reconnects after estimates are revealed, may they submit or change an estimate for that round?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q06","[NEEDS CLARIFICATION] If an estimator submits an estimate and then disconnects before reveal, should their submitted estimate be included in the reveal?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q07","[NEEDS CLARIFICATION] Before reveal, may participants see submission status, such as who has already submitted?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q08","[NEEDS CLARIFICATION] After reveal, should spectators be able to see revealed estimates?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q09","[NEEDS CLARIFICATION] What should happen if the moderator closes voting when no estimates have been submitted?","runs\US08_CD_R5\output.md","Check"
"US08_CD_R5","US08","CD","Q10","[NEEDS CLARIFICATION] If an excluded/disconnected estimator reconnects after estimates are revealed, may they submit or change an estimate for that round?","runs\US08_CD_R5\output.md","Check"
"US08_CL_R1","US08","CL","Q01","When an active estimator disconnects before submitting, should they be immediately excluded from the required completion count, or should the round continue waiting until the moderator closes voting?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q02","Are revealed estimates visible to all participants including spectators, or only to connected estimators and moderators?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q03","If the moderator closes voting when no estimates have been submitted, should the system reveal an empty result, cancel the round, or prevent closure?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q04","If an estimator submitted an estimate, disconnects, and later reconnects before reveal, should their stored estimate remain included in the reveal?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q05","What should happen when a participant attempts to submit or change an estimate after reveal: reject silently, show an error, or require starting a new round first?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects before submitting, should they be immediately excluded from the required completion count, or should the round continue waiting until the moderator closes voting?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q07","[NEEDS CLARIFICATION] Are revealed estimates visible to all participants including spectators, or only to connected estimators and moderators?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q08","[NEEDS CLARIFICATION] If the moderator closes voting when no estimates have been submitted, should the system reveal an empty result, cancel the round, or prevent closure?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q09","[NEEDS CLARIFICATION] If an estimator submitted an estimate, disconnects, and later reconnects before reveal, should their stored estimate remain included in the reveal?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R1","US08","CL","Q10","[NEEDS CLARIFICATION] What should happen when a participant attempts to submit or change an estimate after reveal: reject silently, show an error, or require starting a new round first?","runs\US08_CL_R1\output.md","Check"
"US08_CL_R2","US08","CL","Q01","Should revealed estimates be visible to spectators as well as estimators, or only to active estimators?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q02","If an estimator disconnects after submitting but before reveal, should their submitted estimate still be revealed?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q03","If an active estimator disconnects before submitting, should the system immediately exclude them and reveal once remaining active estimators have submitted?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q04","When the moderator closes voting with no submitted estimates, should the round reveal an empty result or remain unrevealed?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q05","Before reveal, may an estimator revise their hidden estimate, or is only the first submission accepted?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q06","[NEEDS CLARIFICATION] Should revealed estimates be visible to spectators as well as estimators, or only to active estimators?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q07","[NEEDS CLARIFICATION] If an estimator disconnects after submitting but before reveal, should their submitted estimate still be revealed?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q08","[NEEDS CLARIFICATION] If an active estimator disconnects before submitting, should the system immediately exclude them and reveal once remaining active estimators have submitted?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q09","[NEEDS CLARIFICATION] When the moderator closes voting with no submitted estimates, should the round reveal an empty result or remain unrevealed?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R2","US08","CL","Q10","[NEEDS CLARIFICATION] Before reveal, may an estimator revise their hidden estimate, or is only the first submission accepted?","runs\US08_CL_R2\output.md","Check"
"US08_CL_R3","US08","CL","Q01","When an active estimator disconnects before submitting, should their missing estimate still be required to trigger automatic reveal?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q02","Can an estimator change their hidden estimate before reveal?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q03","If a participant joins or becomes eligible during an active voting round, are they included in the completion count?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q04","After reveal, who must be able to see estimates?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q05","What should happen when the moderator closes voting with no submitted estimates?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects before submitting, should their missing estimate still be required to trigger automatic reveal?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q07","[NEEDS CLARIFICATION] Can an estimator change their hidden estimate before reveal?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q08","[NEEDS CLARIFICATION] If a participant joins or becomes eligible during an active voting round, are they included in the completion count?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q09","[NEEDS CLARIFICATION] After reveal, who must be able to see estimates?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R3","US08","CL","Q10","[NEEDS CLARIFICATION] What should happen when the moderator closes voting with no submitted estimates?","runs\US08_CL_R3\output.md","Check"
"US08_CL_R4","US08","CL","Q01","When an active estimator disconnects during a voting round before submitting, should they be permanently excluded from that round’s completion count, or only excluded while disconnected?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q02","If a disconnected estimator reconnects before reveal, can they still submit an estimate for the current round?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q03","After estimates are revealed, who should be able to see them?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q04","What should happen if the moderator closes voting when no estimates have been submitted?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q05","Should late estimate submissions be blocked after a manual close/reveal?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects during a voting round before submitting, should they be permanently excluded from that round’s completion count, or only excluded while disconnected?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q07","[NEEDS CLARIFICATION] If a disconnected estimator reconnects before reveal, can they still submit an estimate for the current round?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q08","[NEEDS CLARIFICATION] After estimates are revealed, who should be able to see them?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q09","[NEEDS CLARIFICATION] What should happen if the moderator closes voting when no estimates have been submitted?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R4","US08","CL","Q10","[NEEDS CLARIFICATION] Should late estimate submissions be blocked after a manual close/reveal?","runs\US08_CL_R4\output.md","Check"
"US08_CL_R5","US08","CL","Q01","Is the required estimator set fixed at round start or recalculated dynamically as participants connect/disconnect during the round?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q02","If an active estimator disconnects before submitting, should their missing estimate immediately stop blocking reveal?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q03","When the moderator closes voting with zero submitted estimates, should the system reveal an empty result, cancel the round, or prevent closure?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q04","After reveal, should estimates be visible only to currently connected participants, or also to participants who reconnect later?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q05","Who is allowed to see hidden submission status before reveal: moderator only, all participants, or no one?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q06","[NEEDS CLARIFICATION] Is the required estimator set fixed at round start or recalculated dynamically as participants connect/disconnect during the round?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q07","[NEEDS CLARIFICATION] If an active estimator disconnects before submitting, should their missing estimate immediately stop blocking reveal?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q08","[NEEDS CLARIFICATION] When the moderator closes voting with zero submitted estimates, should the system reveal an empty result, cancel the round, or prevent closure?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q09","[NEEDS CLARIFICATION] After reveal, should estimates be visible only to currently connected participants, or also to participants who reconnect later?","runs\US08_CL_R5\output.md","Check"
"US08_CL_R5","US08","CL","Q10","[NEEDS CLARIFICATION] Who is allowed to see hidden submission status before reveal: moderator only, all participants, or no one?","runs\US08_CL_R5\output.md","Check"
"US08_CO_R1","US08","CO","Q01","When determining “every active estimator,” is the required estimator set fixed at round start or recalculated dynamically as participants connect/disconnect during the round?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q02","If an estimator disconnects after submitting but before reveal, should their stored estimate still be revealed?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q03","If the moderator closes voting when no estimates have been submitted, should the system create a reveal event with an empty result or leave the round unrevealed?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q04","After reveal, should participants who reconnect or join later be able to see the already revealed estimates for that round?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q05","Are spectators allowed to see revealed estimates after the reveal event, or only active estimators and moderators?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q06","[NEEDS CLARIFICATION] When determining “every active estimator,” is the required estimator set fixed at round start or recalculated dynamically as participants connect/disconnect during the round?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q07","[NEEDS CLARIFICATION] If an estimator disconnects after submitting but before reveal, should their stored estimate still be revealed?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q08","[NEEDS CLARIFICATION] If the moderator closes voting when no estimates have been submitted, should the system create a reveal event with an empty result or leave the round unrevealed?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q09","[NEEDS CLARIFICATION] After reveal, should participants who reconnect or join later be able to see the already revealed estimates for that round?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R1","US08","CO","Q10","[NEEDS CLARIFICATION] Are spectators allowed to see revealed estimates after the reveal event, or only active estimators and moderators?","runs\US08_CO_R1\output.md","Check"
"US08_CO_R2","US08","CO","Q01","When an estimator disconnects during an active voting round before submitting, should they be permanently excluded from that round’s reveal condition, or only excluded while disconnected?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q02","If an estimator submitted an estimate and then disconnects before reveal, should their stored estimate still be revealed with the others?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q03","Can a participant who joins or reconnects after voting has started become an active estimator for the current round, or must they wait until the next round?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q04","When the moderator closes voting with no submitted estimates, should the system create a reveal event with an empty result, or leave the round unrevealed/closed without estimates?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q05","After reveal, should participants who were disconnected or joined late be able to see the revealed estimates when they view the round?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q06","[NEEDS CLARIFICATION] When an estimator disconnects during an active voting round before submitting, should they be permanently excluded from that round’s reveal condition, or only excluded while disconnected?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q07","[NEEDS CLARIFICATION] If an estimator submitted an estimate and then disconnects before reveal, should their stored estimate still be revealed with the others?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q08","[NEEDS CLARIFICATION] Can a participant who joins or reconnects after voting has started become an active estimator for the current round, or must they wait until the next round?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q09","[NEEDS CLARIFICATION] When the moderator closes voting with no submitted estimates, should the system create a reveal event with an empty result, or leave the round unrevealed/closed without estimates?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R2","US08","CO","Q10","[NEEDS CLARIFICATION] After reveal, should participants who were disconnected or joined late be able to see the revealed estimates when they view the round?","runs\US08_CO_R2\output.md","Check"
"US08_CO_R3","US08","CO","Q01","When an active estimator disconnects after the round starts but before submitting, should they be removed from the reveal completion count immediately, only after moderator action, or only for the next round?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q02","If a disconnected estimator reconnects before reveal, should they regain eligibility and be required to submit for the current round? Answer in <=5 words.","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q03","When voting is closed with no submitted estimates, should the round reveal an empty result set, stay hidden/open, or show a “no estimates submitted” result?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q04","After reveal, should estimates be visible to spectators as well as estimators and moderators, or only to participants eligible to estimate?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q05","If an estimator attempts to submit or change an estimate at the same moment the final required estimate triggers reveal, should the system accept the first stored value, reject late changes, or allow the latest value before broadcast?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects after the round starts but before submitting, should they be removed from the reveal completion count immediately, only after moderator action, or only for the next round?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q07","[NEEDS CLARIFICATION] When voting is closed with no submitted estimates, should the round reveal an empty result set, stay hidden/open, or show a “no estimates submitted” result?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q08","[NEEDS CLARIFICATION] After reveal, should estimates be visible to spectators as well as estimators and moderators, or only to participants eligible to estimate?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R3","US08","CO","Q09","[NEEDS CLARIFICATION] If an estimator attempts to submit or change an estimate at the same moment the final required estimate triggers reveal, should the system accept the first stored value, reject late changes, or allow the latest value before broadcast?","runs\US08_CO_R3\output.md","Check"
"US08_CO_R4","US08","CO","Q01","When an active estimator disconnects before submitting, should the reveal condition be recalculated immediately excluding them, or should the round continue waiting until moderator closure?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q02","If the moderator closes voting when no estimates have been submitted, should the system broadcast an empty reveal event, keep the round hidden/open, or cancel the round?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q03","Are revealed estimates visible to all connected participants including spectators, or only to estimators and moderators?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q04","Before reveal, may an estimator change or replace their submitted estimate, or is the first submitted estimate locked?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q05","If a new estimator joins during an active voting round, are they included in the active estimator completion count for that round?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects before submitting, should the reveal condition be recalculated immediately excluding them, or should the round continue waiting until moderator closure?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q07","[NEEDS CLARIFICATION] If the moderator closes voting when no estimates have been submitted, should the system broadcast an empty reveal event, keep the round hidden/open, or cancel the round?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q08","[NEEDS CLARIFICATION] Are revealed estimates visible to all connected participants including spectators, or only to estimators and moderators?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q09","[NEEDS CLARIFICATION] Before reveal, may an estimator change or replace their submitted estimate, or is the first submitted estimate locked?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R4","US08","CO","Q10","[NEEDS CLARIFICATION] If a new estimator joins during an active voting round, are they included in the active estimator completion count for that round?","runs\US08_CO_R4\output.md","Check"
"US08_CO_R5","US08","CO","Q01","When an active estimator disconnects before submitting, should the system immediately recalculate completion and reveal if all remaining connected active estimators have submitted?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q02","If an estimator submits an estimate and then disconnects before reveal, should their stored estimate still be included in the simultaneous reveal?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q03","When the moderator closes voting with no submitted estimates, should the round enter a revealed/closed state with an empty result, or remain unrevealed?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q04","Are estimates visible only to participants connected at the reveal moment, or also to participants who reconnect or join after the reveal?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q05","Is the set of “active estimators” fixed at round start, or can it change during the round as participants join, leave, or switch roles?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects before submitting, should the system immediately recalculate completion and reveal if all remaining connected active estimators have submitted?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q07","[NEEDS CLARIFICATION] If an estimator submits an estimate and then disconnects before reveal, should their stored estimate still be included in the simultaneous reveal?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q08","[NEEDS CLARIFICATION] When the moderator closes voting with no submitted estimates, should the round enter a revealed/closed state with an empty result, or remain unrevealed?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q09","[NEEDS CLARIFICATION] Are estimates visible only to participants connected at the reveal moment, or also to participants who reconnect or join after the reveal?","runs\US08_CO_R5\output.md","Check"
"US08_CO_R5","US08","CO","Q10","[NEEDS CLARIFICATION] Is the set of “active estimators” fixed at round start, or can it change during the round as participants join, leave, or switch roles?","runs\US08_CO_R5\output.md","Check"
"US08_CS_R1","US08","CS","Q01","When an active estimator disconnects before submitting, should their required estimate be removed immediately from the completion count, or should the round wait until the moderator closes voting?","runs\US08_CS_R1\output.md","Check"
"US08_CS_R1","US08","CS","Q02","Should spectators be allowed to see revealed estimates after reveal, or only active estimators and the moderator?","runs\US08_CS_R1\output.md","Check"
"US08_CS_R1","US08","CS","Q03","If the moderator closes voting when no estimates have been submitted, should the system reveal an empty result, cancel the round, or block the action?","runs\US08_CS_R1\output.md","Check"
"US08_CS_R1","US08","CS","Q04","After estimates are revealed, should late submissions from previously disconnected estimators be rejected for that round?","runs\US08_CS_R1\output.md","Check"
"US08_CS_R1","US08","CS","Q05","What exact event ordering is required when the final estimate is submitted: store estimate before reveal event, or reveal event may include the final estimate atomically?","runs\US08_CS_R1\output.md","Check"
"US08_CS_R1","US08","CS","Q06","[NEEDS CLARIFICATION] When an active estimator disconnects before submitting, should their required estimate be removed immediately from the completion count, or should the round wait until the moderator closes voting?","runs\US08_CS_R1\output.md","Check"
"US08_CS_R1","US08","CS","Q07","[NEEDS CLARIFICATION] Should spectators be allowed to see revealed estimates after reveal, or only active estimators and the moderator?","runs\US08_CS_R1\output.md","Check"
